ticker,split_id,MAE,RMSE,MAPE
MSFT,1,18.237293946295562,22.535134053412147,11.336817763895215
MSFT,2,25.26010352954532,30.326478389548797,12.603416904245856
MSFT,3,26.73821553679124,32.75183180607366,12.792707626540222
MSFT,4,22.685384370358555,26.166860466369705,14.418369456470936
MSFT,5,11.758700774937369,17.3313031763412,6.95889800768499
MSFT,6,15.552046460850839,17.890001518628146,7.374212694675443
MSFT,7,9.621306948067351,13.267779477370249,4.730406022101701
MSFT,8,10.047687232758221,11.361822910517187,4.987470776809219
MSFT,9,7.440845662739958,9.09545452136383,3.7126332817939827
MSFT,10,6.1055132557349685,7.414745836361014,2.798924175996056
MSFT,11,8.60734514774912,10.706490359950552,3.8978192010777395
MSFT,12,8.52032311672355,10.21177088449022,4.139561875843083
MSFT,13,9.22326351153386,12.128503929997539,4.136606032024756
MSFT,14,10.079395561006699,12.324569865885811,4.80859992140414
MSFT,15,7.7018958780570586,8.280414705418423,3.388574443703634
MSFT,16,22.886488933285563,23.935654257026584,10.71763863694467
MSFT,17,10.763446572122227,15.426772670649616,5.090052295335164
MSFT,18,14.864621637824147,19.034280644041832,6.11683953849994
MSFT,19,7.399868218429516,8.07644016850205,3.0724104373096623
MSFT,20,7.1447962115334995,7.827538036237944,3.138917165518006
MSFT,21,21.628804753056674,23.832559011275567,9.309546973263105
MSFT,22,19.413104318776515,27.404747039686054,7.203243403555066
MSFT,23,20.387475794436785,24.419850933572167,7.9912732514559774
MSFT,24,20.480462225222286,25.134487159213343,7.336635512029615
MSFT,25,16.705649581513608,20.9563449501147,7.1918071052108195
MSFT,26,15.766449658541331,17.68919460721429,6.21916172541342
MSFT,27,16.62259582016011,19.265736742683703,6.251065728239843
MSFT,28,15.381401864689808,21.269563176922393,5.703700999682604
MSFT,29,24.455998283671146,29.940859585626626,8.627807830134929
MSFT,30,22.567059065358322,28.517154474015594,8.367894054164598
MSFT,31,30.558850479806793,33.04969043666267,10.201243062522538
MSFT,32,44.2923711529355,46.66966757752485,14.430175768611795
MSFT,33,12.07258988990255,15.351003738885383,4.396486586547405
MSFT,34,10.550655766249804,13.328071467277843,3.7380661920994833
MSFT,35,21.562592844659125,23.36967380517606,7.409756827567474
MSFT,36,15.35571142226373,19.295594628017202,4.9577732854509575
MSFT,37,15.460839452413792,16.43740496396615,5.41759308499432
MSFT,38,12.272906294478073,13.716941249643384,3.955197826977065
MSFT,39,15.217757570758245,16.192692318300434,5.229175000894889
MSFT,40,16.362996161707525,19.134342146778394,5.500258078729601
MSFT,41,18.108993522882102,19.130071696789962,6.282289128138949
MSFT,42,21.50194327605747,25.449601355841942,7.584340099395499
MSFT,43,13.637900406828301,20.276074578377514,4.906096235263854
MSFT,44,27.543179704585846,29.7953257338197,9.115852544565465
MSFT,45,23.46936461334844,27.85953363442333,7.440322435043183
MSFT,46,22.27823796972464,28.0107663353733,8.155345039739334
MSFT,47,16.27635981657498,22.240774303192033,5.982512811524351
MSFT,48,16.317323259989394,17.741726624449203,5.983515070650978
MSFT,49,20.14577871587221,23.433444777346192,7.6598157963355105
MSFT,50,21.73982751443193,22.023775514045116,8.838430011562057
MSFT,51,28.392549900819947,32.626532333233804,10.176816134704929
MSFT,52,10.35151007166913,11.518457504156164,3.7303718530228958
MSFT,53,15.642790212648912,18.63010318253041,6.382033280860905
MSFT,54,22.18468576466498,22.952615324780556,9.641184335552026
MSFT,55,27.730033886213427,33.07196289553661,10.155763936658962
MSFT,56,23.96662705141981,25.781568852353125,10.633998816125583
MSFT,57,21.852535476261423,26.702239080188377,9.325213754719147
MSFT,58,16.75254624507619,17.74190795079775,6.38228487455671
MSFT,59,12.533903990108184,17.08535870484767,4.929437257835523
MSFT,60,26.74622064373849,28.722402359486093,11.312445766095603
MSFT,61,26.196561189680867,30.509815606631356,9.945531029525585
MSFT,62,14.450843411740607,18.441077862174517,5.513081832278576
MSFT,63,16.4503129220328,18.5814446019636,6.268485733072417
MSFT,64,16.494182619365613,17.635050140082097,6.499179911780123
MSFT,65,15.367687742657008,16.88096344764851,5.504096101476342
MSFT,66,27.324286320150424,30.59487453559191,9.848057346635883
MSFT,67,16.49973360045732,18.1871236740248,5.376518040383929
MSFT,68,29.858264463789016,37.42981140696455,10.241534007025994
MSFT,69,33.70242001451239,39.39775449386492,10.514191238872892
MSFT,70,35.909145473579485,40.26157910803825,12.137506706007944
MSFT,71,22.244495404146452,30.604053661745937,9.805694216617034
MSFT,72,17.07021706941168,21.661980094059796,6.915680826651125
MSFT,73,19.791961563929426,22.662315325430768,6.18558897441728
MSFT,74,21.21427088067564,25.190364067138137,6.526033870883584
MSFT,75,41.09020186530114,46.46080328447914,13.91951041213588
MSFT,76,19.174779057593145,23.92199894939595,5.999051145879662
MSFT,77,17.309489891629976,20.745685032869712,5.600076004678386
MSFT,78,13.379599397353092,16.350819292256194,4.0122512526546315
MSFT,79,17.674333042820805,19.751895494863813,5.212515314796115
MSFT,80,19.30938085835482,23.68412287352263,5.5325847548333105
MSFT,81,17.22420817206503,21.69548719050407,5.092513399086149
MSFT,82,17.38630292370192,19.694163537289786,4.872099711036607
MSFT,83,19.143299140413863,24.19961408132366,5.583859818992646
MSFT,84,37.26608292791766,41.46297100505376,10.602104163025523
MSFT,85,27.562180942360182,32.134770759999945,7.141811428623762
MSFT,86,27.599963181304147,33.55450933233562,7.439997593836834
MSFT,87,34.495390992726186,40.29328527406003,10.651390147166348
MSFT,88,36.3294392849448,42.12493644306732,10.265804634418654
MSFT,89,33.05754862011769,38.16532513081307,8.768751496586454
MSFT,90,14.657444007900356,17.43986982700129,3.816882083561908
MSFT,91,27.916122240797677,38.677161532181515,7.661666095773912
MSFT,92,11.454997489775597,12.57867368425568,2.8130202558482185
MSFT,93,13.33563265069081,15.948833662035232,3.3766676864623766
MSFT,94,24.590175719563447,27.08141715745046,6.03432108057071
MSFT,95,21.59445128045631,28.4673941424087,5.259962917866829
MSFT,96,19.613600105906357,22.8323834498824,4.587019934295307
MSFT,97,16.31127229743881,18.471314785700145,3.9362770396690236
MSFT,98,21.14021120574416,25.051050465267043,4.928671010530649
MSFT,99,11.753666703312401,16.303080913829085,2.944049909650372
MSFT,100,9.796533384015838,12.442322656728928,2.4500772192552005
MSFT,101,17.931381796576172,22.269986365974862,4.116636513059558
MSFT,102,13.004896597899638,16.497904156204218,3.0384077431689014
MSFT,103,16.134448489914682,21.56838622525293,3.7960575097920684
MSFT,104,16.98952352303185,17.99166831032696,3.7681668053031143
MSFT,105,14.925240806629965,17.525819516086905,3.612607011625598
MSFT,106,22.821145522284787,27.097042563595835,5.232847092087158
MSFT,107,15.473302564683827,20.48049475961657,3.4320881837361754
MSFT,108,6.866744398664569,8.334383171422937,1.738444332927031
MSFT,109,10.794711947830043,12.773772471530325,2.5502375673079647
MSFT,110,11.384576780704764,14.909852965438816,2.681968092765935
MSFT,111,16.487325903583756,19.444144947567242,3.7593050188548
MSFT,112,27.15132150630873,30.445426363344655,6.554439112176611
MSFT,113,35.932248745193796,39.93775069536455,8.822463907570457
MSFT,114,20.112776492181485,22.40389081535449,4.6442081836156
MSFT,115,24.812891781635365,27.861501850088686,6.064151294151267
MSFT,116,20.4524745276964,24.607846051343518,4.6339292393241855
